file	date	hour	id_mic	Ecosystem	Composition	Interaction	Structure	Dilution	Replicate	indiv_per_frame	indiv_per_ul	bioarea_per_frame	bioarea_per_ul	major_mean	major_sd	minor_mean	minor_sd	gross_speed_mean	gross_speed_sd	net_speed_mean	net_speed_sd	sd_turning_mean	Tet	Col	Pau	Eug	Daphnia	Tet_meanarea	Col_meanarea	Pau_meanarea	Eug_meanarea	Tet_major	Col_major	Pau_major	Eug_major	Tet_minor	Col_minor	Pau_minor	Eug_minor	Euglena_manual	Eug_manual_per_ul	Daphnia_large_protist	Col_presence	Pau_presence	CD	Bact_per_ul	Mean FSC-A	Mean SSC-A	Oxygen
sample_0041	2015-11-05	13	41	2	Bact	B.alone	Resource	0	B	0.072	0.004090909	5.939393939	0.337465565	32.46422559	NA	12.35479798	NA	117.1944444	NA	1.79	NA	0.82	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	94060	7256.540	7936.070	13.657
sample_0042	2015-11-05	13	42	1	Bact	B.alone	Resource	0	B	0.08	0.004545455	2.212121212	0.125688705	17.33371212	NA	7.721969697	NA	78.35	NA	1.35	NA	2.09	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	7620	5605.020	6679.290	14.077
sample_0043	2015-11-05	13	43	2	Tet	B.alone	Consumer	0	B	21.44	1.218181818	4005.848485	227.6050275	26.47146202	10.79467012	19.20541857	8.422784707	173.2449443	185.6643359	6.816785714	11.5783728	0.7006	1.218181818	0	0	0	NA	124.8722672	0	0	0	26.47146202	0	0	0	19.20541857	0	0	0	0	0	NA	NA	NA	NA	49840	40130.170	40749.230	15.897
sample_0044	2015-11-05	13	44	1	Bact	B.alone	Consumer	0	B	0.376	0.021363636	44.18181818	2.510330579	21.65910848	11.96320893	12.43756676	6.628911174	120.2602891	26.20715206	3.442857143	2.673722214	1.5025	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	7320	45956.920	52205.020	12.911
sample_0045	2015-11-05	13	45	2	Bact	C.alone	Resource	0	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	163200	22861.020	25231.900	15.964
sample_0046	2015-11-05	13	46	1	Col	C.alone	Resource	0	B	2.992	0.17	587	33.35227273	35.47540502	8.253230233	25.47133806	6.795990707	288.1926667	73.5410845	8.436666667	3.29851987	0.33	0	0.17	0	0	NA	0	195.9503095	0	0	0	35.47540502	0	0	0	25.47133806	0	0	0	0	NA	yes	NA	0	125260	35304.790	33174.450	14.656
sample_0047	2015-11-05	13	47	2	Tet	C.alone	Consumer	0	B	49.472	2.810909091	7461.393939	423.9428375	28.64338311	6.891501236	20.46416652	5.287529618	208.5221945	174.5846162	7.601011236	11.33476571	0.52402439	2.810909091	0	0	0	NA	129.7030714	0	0	0	28.64338311	0	0	0	20.46416652	0	0	0	0	0	NA	NA	NA	NA	37460	52971.000	51720.940	17.391
sample_0048	2015-11-05	13	48	1	Col	C.alone	Consumer	0	B	2.864	0.162727273	522.3333333	29.6780303	35.21699618	4.427905598	24.14697089	1.913610565	394.8515302	70.01092943	12.188	4.566702311	0.27	0	0.162727273	0	0	NA	0	179.8668385	0	0	0	35.21699618	0	0	0	24.14697089	0	0	0	0	NA	yes	NA	0	138300	75796.650	76685.970	14.619
sample_0049	2015-11-05	13	49	2	Bact	Facilitation	Resource	0	B	0.44	0.025	19.03030303	1.081267218	17.87351817	4.210438983	8.010285143	1.128091253	383.1811992	378.3858616	19.79666667	25.12199647	1.21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	182880	15845.150	17595.050	15.937
sample_0050	2015-11-05	13	50	1	Col + Eug	Facilitation	Resource	0	B	1.816	0.103181818	105.2121212	5.977961433	18.9178621	6.954164017	9.636890141	2.008789279	230.152444	235.6846642	5.446470588	6.969151617	1.2475	0	0.030909091	0	0.070909091	NA	0	45.00078914	0	40.07407477	0	22.53343987	0	18.1841496	0	8.919152462	0	9.998759876	0	0	NA	no	NA	0.030909091	131700	12886.440	13811.460	13.974
sample_0051	2015-11-05	13	51	2	Tet	Facilitation	Consumer	0	B	57.312	3.256363636	10266.24242	583.3092287	29.40945535	8.756416434	21.5070244	7.740103911	222.3767891	156.6063591	7.033305085	9.024729847	0.541603774	3.256363636	0	0	0	NA	146.0067892	0	0	0	29.40945535	0	0	0	21.5070244	0	0	0	0	0	NA	NA	NA	NA	46600	28632.960	30600.770	18.246
sample_0052	2015-11-05	13	52	1	Col + Eug	Facilitation	Consumer	0	B	2.72	0.154545455	541.4848485	30.76618457	30.10723562	10.07995554	20.91959964	7.220045936	109.4784697	16.63996322	2.650909091	1.757147999	0.911	0	0	0	0.153636364	NA	0	0	0	161.0100893	0	0	0	31.4456107	0	0	0	22.13144597	3	0.170454545	NA	no	NA	0	129000	22775.250	23838.940	13.883
sample_0053	2015-11-05	13	53	2	Bact	Predation	Resource	0	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	150560	19965.450	23700.420	15.818
sample_0054	2015-11-05	13	54	1	Col + Daph	Predation	Resource	0	B	2.456	0.139545455	696.1212121	39.5523416	37.47969231	9.134914155	26.93714347	7.761922736	416.019464	328.0190033	12.11666667	15.39389186	0.513333333	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	164180	35258.770	38131.420	14.404
sample_0055	2015-11-05	13	55	2	Tet	Predation	Consumer	0	B	35.496	2.016818182	5882.727273	334.2458678	28.40679261	8.053217888	20.37860418	6.721086536	220.3950407	196.1998369	8.357714286	12.57590832	0.53140625	2.016818182	0	0	0	NA	131.8437014	0	0	0	28.40679261	0	0	0	20.37860418	0	0	0	0	0	NA	NA	NA	NA	48580	73752.740	86557.930	17.892
sample_0056	2015-11-05	13	56	1	Col + Daph	Predation	Consumer	0	B	23.936	1.36	9630.333333	547.1780303	46.23202839	13.45335687	33.78697343	10.48263307	384.893967	139.9593788	8.362619048	6.685735109	0.391219512	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	143480	86841.350	86334.560	11.315
sample_0057	2015-11-05	13	57	2	Bact	Competition	Resource	0	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	138440	48316.370	57152.150	15.506
sample_0058	2015-11-05	13	58	1	Col + Pau	Competition	Resource	0	B	17.464	0.992272727	21241.60606	1206.909435	81.10154209	45.61313201	39.0992724	21.67808345	390.5087121	225.2645096	14.88042553	12.37089466	0.533863636	0	0.004090909	0.985454545	0	NA	0	764.7306397	924.8259227	0	0	89.42592593	85.69943532	0	0	39.54840067	41.26999596	0	0	0	NA	no	yes	0.004090909	123500	65641.550	76229.910	11.354
sample_0059	2015-11-05	13	59	2	Tet	Competition	Consumer	0	B	54.904	3.119545455	8439.818182	479.535124	28.07421231	7.823045714	20.29147814	5.83534665	168.9393416	83.00953029	4.544653465	3.349378917	0.586868687	3.119545455	0	0	0	NA	128.1191559	0	0	0	28.07421231	0	0	0	20.29147814	0	0	0	0	0	NA	NA	NA	NA	50200	87121.510	99409.640	18.132
sample_0060	2015-11-05	13	60	1	Col + Pau	Competition	Consumer	0	B	10.92	0.620454545	14572.63636	827.9907025	98.35436699	39.65050477	45.34940189	17.7671645	424.8070206	155.1857987	14.93166667	8.033822933	0.401785714	0	0.011818182	0.606363636	0	NA	0	533.9668048	1172.952617	0	0	70.0238577	105.0253573	0	0	30.95356341	48.02510719	0	0	0	NA	no	yes	0.011818182	132900	67056.320	89793.220	10.739
sample_0061	2015-11-05	13	61	1	Bact	B.alone	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	34200	33299.470	43646.190	16.046
sample_0062	2015-11-05	13	62	2	Bact	B.alone	Resource	0.33	B	5.776	0.328181818	383.5151515	21.79063361	22.52397521	8.888062446	9.823074383	2.200656222	187.5805871	118.6093488	4.645833333	7.092173941	1.594571429	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	43340	24953.550	34093.960	16.335
sample_0063	2015-11-05	13	63	1	Bact	B.alone	Consumer	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	39800	19559.610	23594.130	15.484
sample_0064	2015-11-05	13	64	2	Tet	B.alone	Consumer	0.33	B	8.152	0.463181818	1072.272727	60.92458678	23.94237217	10.60016008	16.20722551	6.80553116	115.6373335	51.8364322	2.768095238	1.380273955	0.974285714	0.463181818	0	0	0	NA	98.62614895	0	0	0	23.94237217	0	0	0	16.20722551	0	0	0	0	0	NA	NA	NA	NA	26900	33295.210	45038.920	17.096
sample_0065	2015-11-05	13	65	1	Col	C.alone	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	91280	23640.480	29317.520	16.93
sample_0066	2015-11-05	13	66	2	Bact	C.alone	Resource	0.33	B	0.288	0.016363636	13.09090909	0.743801653	16.8297199	3.953300439	10.31487739	2.324713929	76.8331044	20.86055748	1.995	2.466286007	1.223333333	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	78060	17730.410	21733.870	14.567
sample_0067	2015-11-05	13	67	1	Col	C.alone	Consumer	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	90140	54705.800	69631.410	16.956
sample_0068	2015-11-05	13	68	2	Tet	C.alone	Consumer	0.33	B	15.8	0.897727273	2160.666667	122.7651515	16.76523978	7.523678083	11.55058538	6.241125435	348.3230713	338.534916	14.60989362	18.69416392	1.092857143	0.897727273	0	0	0	NA	50.04843588	0	0	0	16.76523978	0	0	0	11.55058538	0	0	0	0	0	NA	NA	NA	NA	28460	32910.250	40001.360	17.636
sample_0069	2015-11-05	13	69	1	Col + Eug	Facilitation	Resource	0.33	B	1.672	0.095	206.4242424	11.72865014	26.99204999	4.974357051	17.2326758	4.212162542	93.23663253	18.26250959	0.8675	0.882510623	0.8425	0	0	0	0.095	NA	0	0	0	103.7486058	0	0	0	26.99204999	0	0	0	17.2326758	2	0.113636364	NA	no	NA	0	90120	65438.580	68065.630	16.68
sample_0070	2015-11-05	13	70	2	Bact	Facilitation	Resource	0.33	B	3.76	0.213636364	352.2727273	20.01549587	34.32759434	19.80758927	9.399845965	2.646507767	257.6582971	167.3968459	4.77862069	6.433723497	1.517083333	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	86620	63160.410	85741.860	15.938
sample_0071	2015-11-05	13	71	1	Col + Eug	Facilitation	Consumer	0.33	B	0.376	0.021363636	35.45454545	2.01446281	27.39803917	6.090698548	15.45223064	2.775322204	101.1642247	29.53003416	2.4725	0.896005022	1.12	0	0	0	0.021363636	NA	0	0	0	91.36002886	0	0	0	27.39803917	0	0	0	15.45223064	1	0.056818182	NA	no	NA	0	91360	95748.950	114602.540	17.14
sample_0072	2015-11-05	13	72	2	Tet	Facilitation	Consumer	0.33	B	10.736	0.61	1384.121212	78.64325069	16.06327048	6.672003767	10.75239698	5.688411331	272.3641376	303.1523504	12.02022472	18.08741551	1.187903226	0.61	0	0	0	NA	43.70904543	0	0	0	16.06327048	0	0	0	10.75239698	0	0	0	0	0	NA	NA	NA	NA	29540	121691.550	176816.020	18.177
sample_0073	2015-11-05	13	73	1	Col + Daph	Predation	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	no	NA	0	93060	41455.900	49048.740	16.964
sample_0074	2015-11-05	13	74	2	Bact	Predation	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	60360	20251.960	28996.650	16.526
sample_0075	2015-11-05	13	75	1	Col + Daph	Predation	Consumer	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	no	NA	0	81540	9859.140	12814.400	16.812
sample_0076	2015-11-05	13	76	2	Tet	Predation	Consumer	0.33	B	8.968	0.509545455	865.2727273	49.16322314	16.88608636	6.34811159	11.5459113	5.199008211	263.5847493	260.8543639	8.834791667	13.23346451	1.039	0.509545455	0	0	0	NA	47.09001723	0	0	0	16.88608636	0	0	0	11.5459113	0	0	0	0	0	NA	NA	NA	NA	26940	13034.760	16617.810	18.069
sample_0077	2015-11-05	13	77	1	Col + Pau	Competition	Resource	0.33	B	1.872	0.106363636	3668.181818	208.4194215	139.656247	12.32370763	66.03542188	11.64609488	585.0376422	109.9602553	15.335	14.79974493	0.17	0	0	0.106363636	0	NA	0	0	1935.199611	0	0	0	139.656247	0	0	0	66.03542188	0	0	0	NA	no	yes	0	81480	21954.530	26571.420	15.802
sample_0078	2015-11-05	13	78	2	Bact	Competition	Resource	0.33	B	3.672	0.208636364	471.8787879	26.81129477	23.54050651	16.09499946	11.78827698	4.824033253	116.621253	138.4995678	2.1725	1.231576226	1.262142857	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	83200	12222.040	15853.100	16.829
sample_0079	2015-11-05	13	79	1	Col + Pau	Competition	Consumer	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	no	0	88180	45837.020	51203.640	16.628
sample_0080	2015-11-05	13	80	2	Tet	Competition	Consumer	0.33	B	9.12	0.518181818	1181.454545	67.12809917	16.34235214	6.893870654	11.34920451	5.857314103	292.927445	347.5154653	10.38326923	17.07737165	1.03475	0.518181818	0	0	0	NA	46.90633725	0	0	0	16.34235214	0	0	0	11.34920451	0	0	0	0	0	NA	NA	NA	NA	26060	50668.430	56016.040	18.441
sample_0081	2015-11-05	13	81	2	Bact	B.alone	Resource	0	C	33.24	1.888636364	4307.181818	244.7262397	23.64328968	9.764031728	15.03961196	6.659741055	124.6747308	84.35891761	4.03686747	4.657637559	0.967142857	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	109660	50197.260	66364.610	14.444
sample_0082	2015-11-05	13	82	1	Bact	B.alone	Resource	0	C	0.432	0.024545455	31.03030303	1.763085399	29.86694046	3.915886201	13.25338645	2.488164011	97.78385417	15.1180903	2.46	1.824335495	1.845	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	21160	104956.640	164817.720	10.692
sample_0083	2015-11-05	13	83	2	Tet	B.alone	Consumer	0	C	20.568	1.168636364	5064.636364	287.7634298	26.19874732	13.05993966	19.13287911	11.4764092	305.7201432	308.6751849	12.02450704	17.74905316	0.906346154	1.168636364	0	0	0	NA	136.8874437	0	0	0	26.19874732	0	0	0	19.13287911	0	0	0	0	0	NA	NA	NA	NA	59460	73055.310	100436.970	16.25
sample_0084	2015-11-05	13	84	1	Bact	B.alone	Consumer	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	17020	137333.490	218473.840	11.861
sample_0085	2015-11-05	13	85	2	Bact	C.alone	Resource	0	C	0.176	0.01	6.454545455	0.366735537	19.23323864	4.709090104	7.877083333	0.685947146	136.4916667	31.59588801	5.15	6.194255403	1.58	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	177720	18807.230	27686.620	12.291
sample_0086	2015-11-05	13	86	1	Col	C.alone	Resource	0	C	2.296	0.130454545	445.0909091	25.2892562	40.50556872	6.362541945	24.93230733	2.920577663	346.8282722	98.98698134	9.28	8.452163431	0.325	0	0.130454545	0	0	NA	0	211.9571562	0	0	0	40.50556872	0	0	0	24.93230733	0	0	0	0	NA	yes	NA	0	160040	78209.760	160307.420	11.943
sample_0087	2015-11-05	13	87	2	Tet	C.alone	Consumer	0	C	37.352	2.122272727	5991.151515	340.4063361	26.61436529	9.034194916	18.87211858	8.187556333	202.5373553	105.2688015	6.208125	5.962368182	0.796860465	2.122272727	0	0	0	NA	119.7027767	0	0	0	26.61436529	0	0	0	18.87211858	0	0	0	0	0	NA	NA	NA	NA	78600	11130.730	17981.720	18.145
sample_0088	2015-11-05	13	88	1	Col	C.alone	Consumer	0	C	1.864	0.105909091	344.7575758	19.58849862	37.0705776	2.184915432	25.00298348	1.955440145	428.375803	80.94686068	14.88333333	1.576620859	0.266666667	0	0.105909091	0	0	NA	0	193.3494868	0	0	0	37.0705776	0	0	0	25.00298348	0	0	0	0	NA	yes	NA	0	167780	46506.600	79869.090	10.38
sample_0089	2015-11-05	13	89	2	Bact	Facilitation	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	180660	39238.520	65032.270	16.075
sample_0090	2015-11-05	13	90	1	Col + Eug	Facilitation	Resource	0	C	1.304	0.074090909	322.6363636	18.33161157	45.18683898	9.56842913	24.87815049	2.314200543	769.8370682	292.6602638	29.89	13.17434249	0.243333333	0	0.074090909	0	0	NA	0	234.0512383	0	0	0	45.18683898	0	0	0	24.87815049	0	0	0	0	NA	yes	NA	0	117980	41863.650	65521.490	10.91
sample_0091	2015-11-05	13	91	2	Tet	Facilitation	Consumer	0	C	49.4	2.806818182	7504.333333	426.3825758	28.73758313	6.537029218	20.94558047	5.311443318	201.6514399	111.2610479	5.7525	6.231042937	0.48125	2.806818182	0	0	0	NA	132.4716264	0	0	0	28.73758313	0	0	0	20.94558047	0	0	0	0	0	NA	NA	NA	NA	54280	126791.020	215918.510	18.275
sample_0092	2015-11-05	13	92	1	Col + Eug	Facilitation	Consumer	0	C	4.88	0.277272727	886.9393939	50.39428375	34.46865866	9.794618827	21.05645593	5.129868662	312.1700073	217.931858	11.12909091	9.637599758	0.399	0	0.190454545	0	0.085909091	NA	0	182.1034691	0	146.3642254	0	38.32870527	0	31.4255523	0	22.7743518	0	19.79728018	3	0.170454545	NA	yes	NA	0	136660	101677.730	177563.160	12.768
sample_0093	2015-11-05	13	93	2	Bact	Predation	Resource	0	C	1.8	0.102272727	165.1515152	9.383608815	21.49066663	11.65750882	8.826447976	1.573529538	140.2997031	48.78502725	3.140833333	3.345318189	1.397	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	146620	100592.860	203665.970	16.815
sample_0094	2015-11-05	13	94	1	Col + Daph	Predation	Resource	0	C	17.104	0.971818182	3724.545455	211.6219008	37.79705823	7.717044532	26.34962066	7.163115497	406.335257	197.3101078	11.878	8.774584985	0.36	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	158240	139808.930	316734.810	10.212
sample_0095	2015-11-05	13	95	2	Tet	Predation	Consumer	0	C	89.24	5.070454545	10129.81818	575.5578512	20.04680757	9.42816032	11.22643876	5.652594765	304.6465007	278.0463149	11.39559809	16.24727276	1.364239829	5.070454545	0	0	0	NA	56.1694739	0	0	0	20.04680757	0	0	0	11.22643876	0	0	0	0	0	NA	NA	NA	NA	63820	126023.850	247305.980	18.312
sample_0096	2015-11-05	13	96	1	Col + Daph	Predation	Consumer	0	C	1.28	0.072727273	211.7272727	12.02995868	36.5552013	6.151513706	25.30711688	6.489348511	314.29	1.216223664	4.025	1.081873375	0.515	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	150860	63704.920	96068.940	12.476
sample_0097	2015-11-05	13	97	2	Bact	Competition	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	150240	31552.700	37353.240	15.04
sample_0098	2015-11-05	13	98	1	Col + Pau	Competition	Resource	0	C	2.752	0.156363636	4139	235.1704545	117.9871784	13.98076279	62.04652454	5.752449398	403.1150435	64.95817338	14.74111111	3.994776103	0.361111111	0	0	0.156363636	0	NA	0	0	1589.713755	0	0	0	117.9871784	0	0	0	62.04652454	0	0	0	NA	no	yes	0	163480	3676.460	5173.690	9.964
sample_0099	2015-11-05	13	99	2	Tet	Competition	Consumer	0	C	67.84	3.854545455	11624.33333	660.4734848	22.48084174	10.28380911	15.06252577	8.630223619	316.1648352	291.9715126	12.65690083	17.93304428	0.879562842	3.854545455	0	0	0	NA	88.58274233	0	0	0	22.48084174	0	0	0	15.06252577	0	0	0	0	0	NA	NA	NA	NA	49440	6616.680	7777.650	17.992
sample_0100	2015-11-05	13	100	1	Col + Pau	Competition	Consumer	0	C	0.024	0.001363636	18.78787879	1.067493113	74.32575758	NA	46.95833333	NA	205.3333333	NA	12.31	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	yes	0	357360	3551.610	3517.390	9.697
sample_0101	2015-11-05	13	101	1	Bact	B.alone	Resource	0.33	C	0.016	0.000909091	0.363636364	0.020661157	11.79924242	NA	9.304924242	NA	1065.666667	NA	63.94	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	35760	7707.400	5477.120	15.886
sample_0102	2015-11-05	13	102	2	Bact	B.alone	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	56980	6118.050	2850.600	16.543
sample_0103	2015-11-05	13	103	1	Bact	B.alone	Consumer	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	63820	1582.360	1858.680	16.02
sample_0104	2015-11-05	13	104	2	Tet	B.alone	Consumer	0.33	C	3.128	0.177727273	510.6060606	29.01170799	23.00141027	10.50549712	16.65511166	8.452228421	119.3427996	67.42876036	3.5825	1.822978332	0.734285714	0.177727273	0	0	0	NA	97.09457672	0	0	0	23.00141027	0	0	0	16.65511166	0	0	0	0	0	NA	NA	NA	NA	35700	4518.090	5217.750	17.082
sample_0105	2015-11-05	13	105	1	Col	C.alone	Resource	0.33	C	0.032	0.001818182	0.757575758	0.043044077	23.79829545	NA	4.759469697	NA	145.8125	NA	1.63	NA	3.06	0	0.001818182	0	0	NA	0	23.67424242	0	0	0	23.79829545	0	0	0	4.759469697	0	0	0	0	NA	no	NA	0.001818182	135180	4493.060	7117.670	16.859
sample_0106	2015-11-05	13	106	2	Bact	C.alone	Resource	0.33	C	0.16	0.009090909	4.454545455	0.253099174	22.87540469	7.036927816	6.837145493	0.846569073	194.1263889	83.37981124	4.573333333	3.527610145	1.165	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	71640	2817.540	2915.120	16.181
sample_0107	2015-11-05	13	107	1	Col	C.alone	Consumer	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	92740	5010.280	5456.520	17.256
sample_0108	2015-11-05	13	108	2	Tet	C.alone	Consumer	0.33	C	15.976	0.907727273	2590.666667	147.1969697	18.98732149	9.478963967	13.24656404	7.97819302	294.6239731	318.8010828	11.24972222	17.52651199	1.006226415	0.907727273	0	0	0	NA	67.92120429	0	0	0	18.98732149	0	0	0	13.24656404	0	0	0	0	0	NA	NA	NA	NA	55820	6646.500	6250.980	17.903
sample_0109	2015-11-05	13	109	1	Col + Eug	Facilitation	Resource	0.33	C	0.096	0.005454545	3.151515152	0.179063361	14.83143939	NA	10.68718434	NA	92.60416667	NA	3.21	NA	0.7	0	0	0	0.005454545	NA	0	0	0	32.82828283	0	0	0	14.83143939	0	0	0	10.68718434	1	0.056818182	NA	no	NA	0	82540	15577.590	16951.280	16.35
sample_0110	2015-11-05	13	110	2	Bact	Facilitation	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	83380	19291.610	14268.650	17.337
sample_0111	2015-11-05	13	111	1	Col + Eug	Facilitation	Consumer	0.33	C	2	0.113636364	472.8484848	26.86639118	43.69642424	6.834765582	25.65924242	7.238716401	93.896	7.882826397	2.285	0.572756493	0.7	0	0	0	0.113636364	NA	0	0	0	236.4242424	0	0	0	43.69642424	0	0	0	25.65924242	2	0.113636364	NA	no	NA	0	124720	18350.460	13548.490	16.593
sample_0112	2015-11-05	13	112	2	Tet	Facilitation	Consumer	0.33	C	9.664	0.549090909	1172.272727	66.60640496	18.64691556	8.378597463	13.07797873	5.981606367	269.2385073	267.5779595	9.285757576	13.37046653	0.9	0.549090909	0	0	0	NA	60.85389527	0	0	0	18.64691556	0	0	0	13.07797873	0	0	0	0	0	NA	NA	NA	NA	30240	31020.710	27001.650	17.797
sample_0113	2015-11-05	13	113	1	Col + Daph	Predation	Resource	0.33	C	0.984	0.055909091	283.3939394	16.10192837	41.525481	0.192575209	32.18688672	1.742793737	669.815873	2.460282642	24.575	3.783021279	0.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	191800	19405.030	15692.260	16.836
sample_0114	2015-11-05	13	114	2	Bact	Predation	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	95160	23124.100	14692.660	15.627
sample_0115	2015-11-05	13	115	1	Col + Daph	Predation	Consumer	0.33	C	2.888	0.164090909	387.3939394	22.01101928	34.55722341	18.31325736	9.927807183	4.452922216	251.4903205	155.1877286	2.630666667	3.139134245	1.297857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	117940	31730.810	27649.210	16.535
sample_0116	2015-11-05	13	116	2	Tet	Predation	Consumer	0.33	C	11.504	0.653636364	1574.181818	89.44214876	20.05211742	8.6788771	13.33811444	6.909259987	174.6769803	167.5796291	6.003191489	9.711470158	0.94627907	0.653636364	0	0	0	NA	66.78591963	0	0	0	20.05211742	0	0	0	13.33811444	0	0	0	0	0	NA	NA	NA	NA	40800	9963.090	8897.960	17.87
sample_0117	2015-11-05	13	117	1	Col + Pau	Competition	Resource	0.33	C	2.024	0.115	3775.424242	214.512741	124.7079735	18.83218334	67.75745421	4.22902851	428.623314	148.5141211	10.355	7.511788513	0.435	0	0	0.115	0	NA	0	0	1793.310035	0	0	0	124.7079735	0	0	0	67.75745421	0	0	0	NA	no	yes	0	175540	9531.350	8975.530	16.802
